双层书卷紫砂滤叶杯,FGK--2000,件(10只),420×260×240,78,塑胶事业部
双层精品紫砂办公杯,FGK-2006,只,,78,真空事业部
双层竹节紫砂滤叶杯,FGK--2000,件(10只),420×260×240,78,塑胶事业部
双层紫砂办公杯,FGK--2003,件(10只),435×315×240,78,塑胶事业部
精品紫砂套装,FGK--2005,件(8只),460×400×246,128,塑胶事业部
紫砂套装3件套,FGK--2002,件(6只),632×363×240,220,塑胶事业部
280紫砂生态杯,FGA306-280,件(30只),,18.8,塑胶事业部
400紫砂生态办公杯,FGA306-400,件(18只),,22.8,塑胶事业部
高口生态紫砂杯,,只,,42.5,真空事业部
紫砂泡壶提篮,,只,,380,真空事业部
小炫彩杯,FGL--3057,件(40只),470×295×165,20.8,塑胶事业部
中炫彩杯,FGL--3056,件(40只),535×335×180,22.8,塑胶事业部
大炫彩杯,FGL--3055,件(40只),579×363×205,24.8,塑胶事业部
小至尊杯,FGL--3062,件(20只),335×305×200,22,塑胶事业部
中至尊杯,FGL--3064,件(20只),400×335×222,25.8,塑胶事业部
大至尊杯,FGL--3063,件(20只),405×370×240,27.6,塑胶事业部
3A新世纪特号杯,,件(30只),585×485×260,16.6,塑胶事业部
3A新世纪小号杯,,件(40只),,7.2,塑胶事业部
3A新世纪中号杯,,件(40只),,9,塑胶事业部
3A中口杯,,件(40只),,11.2,塑胶事业部
3A小口杯,,件(40只),,7,塑胶事业部
3A新世纪大号杯,,件(40只),,12.2,塑胶事业部
二代健新潮180,FGJ--180,件(40只),460×290×170,6.2,塑胶事业部
二代健新潮260,FGJ--260,件(40只),510×320×180,7.6,塑胶事业部
二代健新潮380,FGJ--380,件(40只),570×360×195,8.8,塑胶事业部
二代健新潮520,FGJ--520,件(40只),610×385×215,11,塑胶事业部
E代太空杯500ml,FGA--1106,件(48只),460×310×358,4.4,塑胶事业部
E代太空杯650ml,FGA--1107,件(48只),515×345×378,5,塑胶事业部
E代太空杯800ml,FGA--1108,件(48只),515×354×428,5.8,塑胶事业部
E代太空杯1000ml,FGA--1109,件(48只),575×387×450,6.8,塑胶事业部
E代太空杯1500ml,FGA--1110,件(48只),670×445×490,9,塑胶事业部
E代500幻彩,FGA--1106,件(48只),670×445×490,4.4,塑胶事业部
E代水壶700ML,FGA168-700,件(48只),670×445×490,6.4,塑胶事业部
E代水壶900ML,FGA168-900,件(48只),670×445×490,6.8,塑胶事业部
三代健新潮240,FGJ--8321,件(40只),500×305×185,5.8,塑胶事业部
三代健新潮320,FGJ--8320,件(40只),535×340×200,6.9,塑胶事业部
三代健新潮400,FGJ--8319,件(40只),535×340×215,8,塑胶事业部
大健泡杯,,件(40只),595×373×205,10.2,塑胶事业部
中健泡杯,,件(40只),550×350×183,8.8,塑胶事业部
小健泡杯,,件(40只),500×315×170,7.6,塑胶事业部
二代健泡杯220ML,FGA508-220,件(40只),500×315×170,9.2,塑胶事业部
二代健泡杯380ML,FGA508-380,件(40只),500×315×170,11,塑胶事业部
320ml富光健牌泡杯,FHP118-320,件(40只),500×315×170,16.8,塑胶事业部
320健新奥口杯,FGJ--8623,件(40只),533×335×197,10,塑胶事业部
220健新奥口杯,FGJ--8622,件(40只),533×335×167,8.4,塑胶事业部
二代280健新奥口杯,FGA506-280,件(40只),,8.2,塑胶事业部
二代380健新奥口杯,FGA506-380,件(40只),,10.6,塑胶事业部
三代360健新奥口杯-1,FGA507-360,件(40只),,9.6,塑胶事业部
三代360健新奥口杯-2,FGA507-360,件(40只),,9.6,塑胶事业部
健牌磁化口杯240,FGJ--8365,件(40只),475×295×180,5.8,塑胶事业部
健牌磁化口杯280,FGJ--8366,件(40只),510×318×195,7,塑胶事业部
健牌磁化口杯360,FGJ--8367,件(40只),540×340×205,7.6,塑胶事业部
健牌旋风口杯一型220,FGA-500-220,件(40只),468×300×175,5.2,塑胶事业部
健牌旋风口杯一型320,FGA-500-320,件(40只),530×335×195,6.4,塑胶事业部
健牌旋风口杯一型460,FGA-500-460,件(40只),590×375×200,7.6,塑胶事业部
健牌旋风口杯二型180,FGA-501-180,件(40只),468×300×175,5.2,塑胶事业部
健牌旋风口杯二型240,FGA-501-240,件(40只),530×335×195,6.6,塑胶事业部
健牌旋风口杯二型360,FGA-501-360,件(40只),590×375×200,7.8,塑胶事业部
健牌悠乐口杯180,FGA-502-180,件(40只),465×295×185,4.6,塑胶事业部
健牌悠乐口杯320,FGA-502-320,件(40只),540×340×212,6.4,塑胶事业部
600悠乐心灵节奏,,只,540×340×212,5.5,塑胶事业部
400悠乐缤纷色彩,,只,540×340×212,4.8,塑胶事业部
悠乐真空杯,,只,540×340×212,38,真空事业部
1000悠乐太空杯,,件(48只),540×340×212,10.6,塑胶事业部
220ml悠乐-灵动炫彩,YP-3003,件(40只),540×340×212,17.8,塑胶事业部
280ml悠乐-灵动炫彩,YP-3004,件(40只),540×340×212,19.8,塑胶事业部
健牌新潮5号180,FGA503-180,件(40只),460×290×170,6,塑胶事业部
健牌新潮5号260,FGA503-260,件(40只),510×320×180,7,塑胶事业部
健牌新潮5号380,FGA503-380,件(40只),568×360×195,8.8,塑胶事业部
健牌新潮5号520,FGA503-520,件(40只),610×380×215,9.8,塑胶事业部
1.0L侧按瓶,FG-1230-100,件(12只),615×460×295,22,塑胶事业部
1.3L多用保温瓶,FGA342-1300,件(12只),688×450×425,26.6,塑胶事业部
1.3L侧按瓶 瓶胆,FG-1230-130,件(24只),615×460×325,12,塑胶事业部
1.6L侧按瓶 瓶胆,FG-1230-130,件(15只),615×460×325,12,塑胶事业部
1.0L多用保温瓶2型,FGA343-1000,件(12只),615×460×325,24.6,塑胶事业部
1.3L侧按瓶,FG-1230-130,件(12只),615×460×325,22,塑胶事业部
1.6L侧按瓶,FG-1220-160,件(12只),610×465×295,22,塑胶事业部
2L新水瓶,FG-1220-200,件(12只),688×450×425,24,塑胶事业部
1.0L真空保温瓶1型,FGL-3294,件(12只),688×450×425,38,真空事业部
1.3L真空保温瓶1型,FGL-3295,件(12只),688×450×425,40,真空事业部
1.3L真空保温瓶2型,FGL-3297,件(12只),688×450×425,46,真空事业部
1.6L真空保温瓶2型,FGL-3298,件(12只),688×450×425,48,真空事业部
1.0L多用保温瓶,FGA342-1000,件(12只),688×450×425,24.6,塑胶事业部
小健新潮,,件(40只),490×310×180,6.2,塑胶事业部
中健新潮,,件(40只),570×360×202,7.6,塑胶事业部
500健新潮杯,,件(40只),615×390×195,8.8,塑胶事业部
大健新潮,,件(30只),615×390×220,11.8,塑胶事业部
富光双层塑玻杯（小）,FGH--2107,件(30只),392×330×170,17.2,塑胶事业部
320ML塑玻5型口杯, FGA307-320,件(30只),,38,塑胶事业部
400ML塑玻5型办公杯,FGA307B-400,件(20只),,42.8,塑胶事业部
240塑玻泡茶师,FGA-240,件(20只),520×430×280,48,塑胶事业部
260塑玻工艺口杯,FGA301-260,件(20只),560×445×280,88,塑胶事业部
260ML塑玻口杯3型,FGA302-260,件(20只),625×460×260,28,塑胶事业部
300ML塑玻办公杯3型,FGA302-300B,件(20只),,36,塑胶事业部
180ML塑玻口杯3型,FGA302-180,件(20只),625×460×260,22,塑胶事业部
400ML塑玻口杯3型,FGA302-400,件(20只),625×460×260,38,塑胶事业部
中号双层塑玻滤叶办公杯(精),FGH--2113,件(16只),552×372×206,33.6,塑胶事业部
塑玻办公杯2型盖,,只,552×372×206,5,塑胶事业部
富光双层塑玻杯2型（小）,FGH--2189,件(30只),380×320×180,22,塑胶事业部
塑玻办公杯1型胆口圈,,只,552×372×206,0.25,塑胶事业部
小塑玻2型盖圈,,只,552×372×206,0.2,塑胶事业部
直径30铝标,,只,552×372×206,0.65,塑胶事业部
二代中塑玻外壳,,只,552×372×206,19,塑胶事业部
中塑玻1型杯盖,,只,552×372×206,4.5,塑胶事业部
中塑玻1型塑盖,,只,552×372×206,2.4,塑胶事业部
中塑玻1型衬片,,只,552×372×206,0.3,塑胶事业部
中塑玻1型亮片,,只,552×372×206,0.3,塑胶事业部
盖圈,,只,552×372×206,0.3,塑胶事业部
大号塑玻外壳,,只,552×372×206,21,塑胶事业部
富光双层塑玻杯（中）,FGH--2106,件(30只),423×355×192,20.8,塑胶事业部
大塑玻1型特厚胆口圈,,只,552×372×206,0.55,塑胶事业部
中塑玻2型办公杯肩圈,,只,552×372×206,1.5,塑胶事业部
精品塑玻杯,,套,552×372×206,60,塑胶事业部
塑玻5型胆口圈,,只,552×372×206,0.45,塑胶事业部
二代中塑玻钢托,,只,552×372×206,1.5,塑胶事业部
二代中塑玻杯盖,,只,552×372×206,3.6,塑胶事业部
二代塑玻办公杯钢托,,只,552×372×206,2,塑胶事业部
二代塑玻胆底圈,,只,552×372×206,0.2,塑胶事业部
二代塑玻防震圈,,只,552×372×206,0.2,塑胶事业部
精品陶瓷杯杯盖（锌合金）,,只,552×372×206,8.5,塑胶事业部
富光双层塑玻杯2型（中）,FGH--2184,件(30只),417×350×210,27.6,塑胶事业部
精品陶瓷杯塑盖,,只,552×372×206,3,塑胶事业部
中塑玻办公杯杯盖,,只,552×372×206,2,塑胶事业部
胆底圈,,只,552×372×206,0.3,塑胶事业部
二代小塑玻外壳,,只,552×372×206,17,塑胶事业部
富光双层塑玻杯（大）,FGH--2108,件(30只),494×412×205,25.8,塑胶事业部
中号双层塑玻办公杯,FGH--2109,件(16只),552×372×206,30.8,塑胶事业部
300ml双层塑玻办公杯2型,FGH--2186,件(20只),445×420×170,28.8,塑胶事业部
大号双层塑玻办公杯,FGH--2115,件(16只),616×420×225,36.8,塑胶事业部
加长小塑玻,FGH--2130,件(30只),370×310×210,16.8,塑胶事业部
动感滤叶太空杯500ml,FGA--1200,件(48只),410×340×437,5,塑胶事业部
动感铝盖500杯,FGA-1235,件(48只),,6.1,塑胶事业部
动感铝盖650杯,FGA-1236,件(48只),,6.7,塑胶事业部
动感铝盖800杯,FGA-1237,件(48只),,7.1,塑胶事业部
动感铝盖1000杯,FGA-1238,件(48只),,8.1,塑胶事业部
动感铝盖1500杯,FGA-1239,件(48只),,10.5,塑胶事业部
动感铝盖2000杯,,件(30只),,12.5,塑胶事业部
大马克杯,,只,,10,塑胶事业部
1000ml动感2型太空杯,,只,,7,塑胶事业部
1500ml动感2型太空杯,,只,,9.4,塑胶事业部
动感滤叶太空杯650ml,FGA--1201,件(48只),455×370×425,5.6,塑胶事业部
动感滤叶太空杯800ml,FGA--1202,件(48只),490×436×460,6,塑胶事业部
动感滤叶太空杯1000ml,FGA--1203,件(48只),510×445×475,7,塑胶事业部
动感滤叶太空杯1500ml,FGA--1204,件(48只),595×510×525,9.4,塑胶事业部
动感滤叶太空杯2000ml,FGA--1205,件(30只),580×360×605,11.4,塑胶事业部
动感滤叶太空杯2800ml,FGA-1337,件(30只),580×360×605,14.8,塑胶事业部
小健玲珑,,件(40只),468×295×140,5,塑胶事业部
350ml悠然1型口杯,FGA565-350,件(40只),468×295×140,9.8,塑胶事业部
400ml悠然1型口杯,FGA565-400,件(40只),468×295×140,10.8,塑胶事业部
420ml悠然2型口杯,FGA565-420-2,件(40只),468×295×140,11.8,塑胶事业部
小健牌玲珑口杯1型,FGA571-200,件(40只),468×295×140,8.6,塑胶事业部
小健牌玲珑口杯2型,FGA571-200,件(40只),468×295×140,8.6,塑胶事业部
小健牌玲珑口杯3型,FGA571-200,件(40只),468×295×140,8.6,塑胶事业部
小健自旋,,件(40只),507×318×175,8,塑胶事业部
中健自旋,,件(40只),527×330×185,8.8,塑胶事业部
大健自旋,,件(40只),600×375×210,11.2,塑胶事业部
健大新世纪,,件(30只),590×490×260,12.6,塑胶事业部
多功能泡杯（小）1型,FGF--701,件(40只),500×318×167,12.8,塑胶事业部
大泡杯外壳,,只,,16.3,塑胶事业部
大泡杯外壳（无顶标）,,只,,15.3,塑胶事业部
中泡杯外壳,,只,,13,塑胶事业部
多功能泡杯（中）1型,FGF--700,件(40只),550×350×180,14.8,塑胶事业部
多功能泡杯（大）1型,FGF--702,件(40只),595×373×203,19.6,塑胶事业部
二代富光泡杯220ML,FGA117-220,件(40只),595×373×203,15.6,塑胶事业部
二代富光泡杯380ML,FGA117-380,件(40只),,18,塑胶事业部
大泡杯（无标）,,只,,15,塑胶事业部
多功能泡杯（大）2型,FGF--737,件(40只),,21.6,塑胶事业部
多功能泡杯（中）2型,FGF--738,件(40只),,17.6,塑胶事业部
多功能泡杯（小）2型,FGF--739,件(40只),,14.6,塑胶事业部
磁化保健杯（小）,FGD--401,件(40只),510×310×170,8.4,塑胶事业部
磁化保健杯（中）,FGD--402,件(40只),560×350×195,11,塑胶事业部
富光中口杯,FGF--602,件(40只),580×350×195,15,塑胶事业部
二代富光300ml口杯,FGA205-300,件(40只),,13.8,塑胶事业部
二代富光360ml口杯,FGA205-360,件(40只),,15.8,塑胶事业部
富光大口杯,FGF--603,件(40只),,19.6,塑胶事业部
晶致口杯（小）,FGF--712,件(40只),455×285×160,10.6,塑胶事业部
晶致口杯（中）,FGF--714,件(40只),520×325×178,13.6,塑胶事业部
晶致口杯（大）,FGF--715,件(40只),575×360×190,15.8,塑胶事业部
晶致二号180ML杯,FGF--724,件(40只),575×360×190,10.8,塑胶事业部
晶致二号260ML杯,FGF--723,件(40只),575×360×190,12.6,塑胶事业部
晶致二号380ML杯,FGF--722,件(40只),575×360×190,15.6,塑胶事业部
晶致二号520ML杯,FGF--721,件(40只),575×360×190,18.6,塑胶事业部
小双莹160ml,FGF-730,件(40只),465×295×155,9.2,塑胶事业部
中双莹220ml,FGF-729,件(40只),525×330×175,12.2,塑胶事业部
大双莹320ml,FGF-728,件(40只),560×350×195,13.8,塑胶事业部
小卓尔,FGF-733,件(40只),465×290×180,14.6,塑胶事业部
中卓尔,FGF-732,件(40只),515×315×195,17.6,塑胶事业部
大卓尔,FGF-731,件(40只),540×335×208,20.6,塑胶事业部
新动感500太空杯三型,FGA123-500,件(48只),,5.2,塑胶事业部
500ML新动感1型,FGA121-500,件(48只),,6.2,塑胶事业部
600ML新动感1型,FGA121-600,件(48只),,6.8,塑胶事业部
新动感400ML2型,FGA122-400,件(48只),,5.2,塑胶事业部
新动感500ML2型,FGA122-500,件(48只),,5.6,塑胶事业部
800ML新动感太空杯3型-2,FGA123-800,件(48只),,7.8,塑胶事业部
1000ML新动感太空杯3型-2,FGA123-1000,件(48只),,8.8,塑胶事业部
新动感600太空杯三型,FGA123-600,件(48只),,5.8,塑胶事业部
新动感400太空杯三型-2,FGA123-400,件(48只),,4.8,塑胶事业部
新动感500太空杯三型-2,FGA123-500,件(48只),,5.2,塑胶事业部
新动感600太空杯三型-2,FGA123-600,件(48只),,5.8,塑胶事业部
动感太空杯650ml五型,FGA118--650,件(48只),,5.8,塑胶事业部
动感太空杯800ml五型,FGA118--800,件(48只),,6.6,塑胶事业部
新动感600ML2型,FGA122-600,件(48只),,6.2,塑胶事业部
400ML新动感1型,FGA121-400,件(48只),,5.6,塑胶事业部
320健牌至诚,FGA560-320,件(40只),,7.6,塑胶事业部
800ml健至诚杯1型,FGA508-800,件(40只),,10.8,塑胶事业部
800ml健至诚杯2型,FGA509-800,件(40只),,10.8,塑胶事业部
300ml健至情口杯,FGA569-300,件(40只),,7.2,塑胶事业部
360ml健至情口杯,FGA569-360,件(40只),,8,塑胶事业部
400健牌至诚,FGA560-400,件(40只),,8.2,塑胶事业部
300健牌至诚4型,FGA562-300,件(40只),,9.8,塑胶事业部
360健牌至诚4型,FGA562-360,件(40只),,10.8,塑胶事业部
260ml健牌至诚5型,FGA562-260,件(40只),,7.2,塑胶事业部
180ml健至诚杯5型,FGA562-180,件(40只),,6.2,塑胶事业部
380ml健至诚杯5型,FGA562-380,件(40只),,8.2,塑胶事业部
600ml健至诚杯1型,FGA508-600,件(40只),,9.8,塑胶事业部
600ml健至诚杯2型,FGA509-600,件(40只),,9.8,塑胶事业部
A型200运动壶,FGQ--1212,件(48只),360×245×325,3.2,塑胶事业部
500运动壶4型,FGA139-500,件(48只),575×385×635,4.6,塑胶事业部
A型300运动壶,FGQ--1210,件(48只),396×265×370,3.6,塑胶事业部
A型400运动壶,FGQ--1211,件(48只),425×285×375,4,塑胶事业部
A型500运动壶,FGQ--1205,件(48只),435×295×395,4.4,塑胶事业部
A型600运动壶,FGQ--1206,件(48只),435×295×450,5,塑胶事业部
A型800运动壶,FGQ--1207,件(48只),480×315×500,6,塑胶事业部
A型1000运动壶,FGQ--1208,件(48只),500×340×545,7,塑胶事业部
A型1500运动壶,FGQ--1209,件(48只),575×385×635,9,塑胶事业部
300运动壶4型,FGA139-300,件(48只),575×385×635,3.8,塑胶事业部
600ml生态壶,FGK--2021,件(8只),470×330×230,138,真空事业部
1.3L真空便当盒,FGL-3319,件(20只),470×330×230,98,真空事业部
3.2L真空车载壶,FGL-3305,件(8只),470×330×230,146,真空事业部
FGA富光双层杯280ML,FS8002-280-Z,件(20只),,26.1,塑胶事业部
FGA富光双层杯400ML,FS8002-400B-Z,件(16只),,29.5,塑胶事业部
500真空保温壶,FGL--3149,件(20只),465×375×240,42,真空事业部
650真空保温壶,FGL--3150,件(20只),465×375×270,44,真空事业部
750富光真空焖烧壶,FGL--3256,件(20只),,58.8,真空事业部
"260ML欣瑞
真空杯",FGL-8000,件(20只),,24,真空事业部
提带500无尾真空子弹头杯,FGL--3053,件(30只),440×365×255,38,真空事业部
子弹头杯套,,只,,6,真空事业部
通用杯套,,只,,5.5,真空事业部
提带350无尾真空子弹头杯,FGL--3052,件(30只),440×365×210,36,真空事业部
提带260无尾真空子弹头杯,FGL--3066,件(30只),360×300×200,32,真空事业部
480真空子弹头杯,FGL--3206,件(30只),480×405×230,38,真空事业部
600真空子弹头杯,FGL--3207,件(30只),480×405×270,40,真空事业部
卓尔350子弹头,FGL--3130,件(30只),430×360×215,29.6,真空事业部
卓尔500子弹头,FGL--3129,件(30只),430×360×260,31.6,真空事业部
500ML真空子弹头4型,FGL--3269,件(30只),,30.6,真空事业部
380ML真空子弹头4型,FGL--3268,件(30只),,28.6,真空事业部
420E动真空壶2型,FGL--3104-2,件(30只),430×365×252,35,真空事业部
350E动真空壶2型,FGL--3105-2,件(30只),430×365×220,33,真空事业部
300顺风真空杯1型（精装）,FGL--3116,件(20只),635×450×255,36,真空事业部
400顺风真空杯1型（精装）,FGL--3117,件(20只),635×450×255,38,真空事业部
380顺风真空杯3型,FGL-3317,件(30只),635×450×255,37.8,真空事业部
420顺风真空杯2型,FGL-3126,件(20只),635×450×255,38,真空事业部
特制400顺风裂纹杯,,只,635×450×255,60,真空事业部
360顺风真空杯2型（精装）,FGL--3125,件(20只),635×450×255,36,真空事业部
240顺风真空杯3型,FGL-3310,件(30只),635×450×255,34.6,真空事业部
420乘风真空杯,FGL-3235,件(20只),630×435×245,138,真空事业部
450乘风真空办公杯,FGL-3236,件(16只),695×435×235,158,真空事业部
260乘风真空杯,FGL--3151,件(20只),630×435×245,118,真空事业部
360乘风真空杯,FGL--3152,件(20只),630×435×245,128,真空事业部
280乘风生态杯,FGL--3243,件(20只),523×440×255,86,真空事业部
450乘风生态办公杯,FGL-3248,件(16只),655×440×255,108,真空事业部
260至臻真空杯,FGL--3119,件(20只),630×435×245,148,真空事业部
320至臻工艺办公杯2型,FGL-3274,件(16只),,188,真空事业部
380至臻工艺杯3型,FGL-3322,件(20只),,186,真空事业部
280至臻真空生态杯,FGL-3348,件(16只),,286,真空事业部
460至臻恒远工艺办公杯,FGL-3284,件(16只),,118,真空事业部
350至臻恒远工艺杯,FGL-3283,件(20只),,98,真空事业部
400ml至臻真空生态办公杯,FGL-3349,件(16只),,298,真空事业部
520至臻工艺办公杯3型,FGL-3323,件(16只),,198,真空事业部
320至臻水晶工艺杯,FGL-3334,件(16只),,256,真空事业部
460至臻水晶工艺办公杯,FGL-3335,件(16只),,268,真空事业部
350至臻真空杯,FGL--3120,件(20只),630×435×245,168,真空事业部
420至臻真空杯,FGL-3239,件(20只),640×445×260,188,真空事业部
460至臻真空办公杯,FGL-3240,件(16只),695×435×240,198,真空事业部
460至臻生态办公杯(陶瓷),FGL-3276,件(16只),,188,真空事业部
460至臻生态办公杯(紫砂),FGL-3276,件(16只),,188,真空事业部
280至臻生态杯（陶瓷）,FGL-3275,件(20只),,168,真空事业部
280至臻生态杯（紫砂）,FGL-3275,件(20只),,168,真空事业部
300至臻工艺杯2型,FGL-3273,件(20只),,158,真空事业部
360皮纹真空杯,FGL-3247,件(20只),515×415×270,86,真空事业部
280皮纹生态杯,FGL-3252,件(20只),523×440×255,78,真空事业部
450皮纹真空办公杯,FGL-3286,件(16只),,116,真空事业部
450皮纹生态办公杯,FGL-3285,件(16只),,88,真空事业部
360真空广告杯,FGL-3208,件(20只),615×440×215,56,真空事业部
320休闲真空杯,FGL-3249,件(20只),625×450×260,34,真空事业部
300富光真空滤叶杯,FGL—3337,件(30只),625×450×260,32,真空事业部
200富光休闲真空杯2型,FGL—3306,件(20只),625×450×260,31.6,真空事业部
260富光休闲真空杯2型,FGL—3307,件(20只),625×450×260,32.8,真空事业部
280富光休闲真空杯2型,FGL—3308,件(20只),625×450×260,33.6,真空事业部
400富光休闲真空杯2型,FGL—3309,件(20只),625×450×260,36.8,真空事业部
450富光休闲真空办公杯2型,FGL—3318,件(16只),625×450×260,41.6,真空事业部
B型200运动壶,FGQ--1212B,件(48只),360×245×325,3.7,塑胶事业部
B型300运动壶,FGQ--1210B,件(48只),396×265×370,4.1,塑胶事业部
B型500运动壶,FGQ--1205B,件(48只),435×295×395,4.9,塑胶事业部
B型1500运动壶,FGQ--1209B,件(48只),575×385×635,10,塑胶事业部
B型400运动壶,FGQ--1211B,件(48只),575×385×635,4.5,塑胶事业部
B型600运动壶,FGQ--1206B,件(48只),575×385×635,5.8,塑胶事业部
750富光旅行壶,FGL-3154,件(12只),415×375×275,52,真空事业部
新1.0L富光旅行壶,FGL-3155,件(12只),405×365×325,56,真空事业部
新1.5L富光旅行壶,FGL-3157,件(12只),485×410×325,66,真空事业部
新1.8L富光旅行壶,FGL-3158,件(12只),500×420×355,70,真空事业部
二代750富光旅行壶,FGL-3220,件(12只),415×315×275,48,真空事业部
二代1.0L富光旅行壶,FGL-3221,件(12只),415×315×325,52,真空事业部
1.0L富光旅行壶3型,FGL-3259,件(12只),415×315×325,58,真空事业部
1.5L富光旅行壶3型,FGL-3260,件(12只),415×315×325,62,真空事业部
1.8L富光旅行壶3型,FGL-3261,件(12只),415×315×325,66,真空事业部
420酷派生态办公杯,FGL-3139,件(16只),636×440×260,46,真空事业部
480酷派真空办公杯,FGL-3138,件(16只),665×425×240,50,真空事业部
500ml酷派真空杯,FGL--3137,件(30只),475×400×275,48,真空事业部
1.2L真空多用壶,FGL-3201,件(8只),545×330×270,66,真空事业部
1.5L真空多用壶,FGL--3202,件(8只),545×330×290,70,真空事业部
二代1.5L真空多用壶,FGL--3255,件(8只),545×330×290,68,真空事业部
360经典真空杯三型,FGL--3203,件(20只),615×440×260,35,真空事业部
420经典真空杯三型,FGL--3204,件(20只),615×440×260,38,真空事业部
480经典真空办公杯三型,FGL--3205,件(16只),635×395×260,46,真空事业部
三代360ml水晶真空杯,FGL--3113,件(20只),565×340×235,88,真空事业部
480水晶真空办公杯2型,FGL--3097,件(16只),665×425×240,96,真空事业部
三代260ml水晶真空杯,FGL--3112,件(20只),665×425×240,80,真空事业部
二代260ml水晶真空杯,,件(20只),665×425×240,25,真空事业部
一代360ml水晶真空杯,,件(20只),665×425×240,25,真空事业部
360经典真空口杯2型,FGL--3089,件(20只),565×340×235,38,真空事业部
480经典真空办公杯A型,FGL--3088,件(16只),665×425×240,49,真空事业部
中经典单层水晶口杯380ml,G108-380,件(16只),665×425×240,58,玻璃事业部
480经典真空办公杯B型,FGL--3086,件(16只),665×425×240,49,真空事业部
380ml经典单层水晶玻璃杯二型,G111-380,件(16只),665×425×240,62,玻璃事业部
260经典真空口杯2型,FGL-3090,件(20只),665×425×240,35,真空事业部
360天行真空口杯,FGL--3069,件(20只),530×325×255,62,真空事业部
480天行真空办公杯,FGL--3087,件(16只),665×425×240,66,真空事业部
360天行真空杯（2型）,FGL—3303,件(20只),665×425×240,96,真空事业部
560天行真空办公杯（2型）,FGL—3304,件(16只),665×425×240,106,真空事业部
260天行真空口杯,FGL--3068,件(20只),530×325×255,58,真空事业部
280不锈钢真空泡茶师,FGL--3099,件(20只),520×430×280,88,真空事业部
360不锈钢真空泡茶师,FGL--3100,件(20只),520×430×280,96,真空事业部
340富光真空泡茶师,FGL-3215,件(20只),520×430×280,66,真空事业部
二代280生态泡茶师,FGL--3278,件(20只),520×430×280,66,真空事业部
二代360生态泡茶师(紫砂),FGL--3291,件(20只),520×430×280,86,真空事业部
二代360生态泡茶师(陶瓷),FGL--3291,件(20只),520×430×280,86,真空事业部
460真空泡茶师2型,FGL--3290,件(20只),520×430×280,86,真空事业部
二代茗派220生态杯,FGL-3224,件(20只),615×440×265,28,真空事业部
二代茗派280生态杯,FGL-3225,件(20只),615×440×265,30,真空事业部
二代茗派380生态杯,FGL-3226,件(20只),615×440×265,32,真空事业部
二代420茗派生态办公杯,FGL-3227,件(16只),635×395×265,40,真空事业部
280卓尔真空杯,FGL--3084,件(20只),390×325×200,30,真空事业部
360卓尔真空杯,FGL--3083,件(20只),635×450×255,32,真空事业部
360不真空杯,BJ-360,件(20只),635×450×255,14,真空事业部
300时尚太空杯,FGA124-300,件(48只),,4.2,塑胶事业部
1000时尚六型太空杯-2,FGA150-1000-6,件(48只),500×340×550,8.2,塑胶事业部
400时尚八型太空杯,FGA105-400,件(48只),,5.6,塑胶事业部
600时尚八型太空杯,FGA105-600,件(48只),,6.6,塑胶事业部
1000时尚 2型太空杯,FGQ--1309,件(48只),570×395×615,8.2,塑胶事业部
750时尚5型,,件(48只),570×395×615,8,塑胶事业部
400时尚太空杯,FGA124-400,件(48只),,4.6,塑胶事业部
500时尚2型太空杯,FGQ--1306,件(48只),440×310×410,6.2,塑胶事业部
650时尚 2型太空杯,FGQ--1307,件(48只),480×320×435,6.6,塑胶事业部
800时尚 2型太空杯,FGQ--1308,件(48只),470×320×490,7.4,塑胶事业部
1500时尚 2型太空杯,FGQ--1310,件(48只),570×395×615,10.6,塑胶事业部
600时尚六型太空杯,FGA-150-600-6,件(48只),480×380×425,6.6,塑胶事业部
800时尚六型太空杯,FGA-150-800-6,件(48只),480×330×490,7.5,塑胶事业部
1000时尚六型太空杯-1,FGA150-1000-6,件(48只),500×340×550,8.2,塑胶事业部
280茗派生态杯,FGK--2047,件(20只),625×450×285,28,真空事业部
480茗派真空办公杯,FGL-3234,件(16只),635×395×265,46,真空事业部
360茗派真空办公杯,FGL-3237,件(16只),666×426×240,42,真空事业部
380茗派生态杯,FGK--2048,件(20只),625×450×285,30,真空事业部
400茗派生态办公杯,FGK--2049,件(16只),636×400×260,38,真空事业部
300茗派真空杯,FGL-3231,件(20只),615×440×265,32,真空事业部
340茗派真空杯,FGL-3232,件(20只),615×440×265,34,真空事业部
240茗派生态真空杯,FGL-3228,件(16只),520×340×275,58,真空事业部
320茗派真空生态杯,FGL-3229,件(16只),520×340×275,65,真空事业部
420茗派真空杯,FGL-3233,件(20只),615×440×265,37,真空事业部
360茗派真空生态办公杯,FGL-3230,件(16只),666×426×240,68,真空事业部
定制礼品玻璃套装,,只,,128,玻璃事业部
280生态杯,FGK--2010,件(12只),510×365×270,106,真空事业部
350瓷韵生态杯（瓷胆）,FGL-3314,件(12只),636×400×260,198,真空事业部
400ml顺风不真空杯,BJ-403,件(20只),636×400×260,13,真空事业部
二代280生态杯,FGK--2022,件(16只),520×340×275,88,真空事业部
二代380生态杯,FGK--2027,件(16只),520×340×275,96,真空事业部
400生态办公杯,FGK--2020,件(16只),665×425×240,108,真空事业部
